Row ID,Order ID,Order Date,Ship Date,On-Time,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost Price,Selling Price,Sales on CP,Sales,Quantity,Discount,Profit,Short Month,Order Month
6913,US-2020-128398,"Wednesday, February 5, 2020","Tuesday, May 5, 2020",0,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,78,238,312,952,4,0,640,Feb,2
6850,CA-2017-101462,"Thursday, April 20, 2017","Tuesday, April 25, 2017",1,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",24,271,96,1084,4,0,988,Apr,4
4312,CA-2017-125829,"Tuesday, April 11, 2017","Saturday, November 11, 2017",1,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,15,192,45,576,3,0,531,Apr,4
7003,CA-2017-133158,"Saturday, August 19, 2017","Monday, August 21, 2017",0,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",13,133,91,931,7,0,840,Aug,8
7569,CA-2017-133830,"Friday, May 12, 2017","Thursday, October 12, 2017",1,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,37,336,333,3024,9,0,2691,May,5
7570,CA-2017-133830,"Friday, May 12, 2017","Thursday, October 12, 2017",0,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,69,296,276,1184,4,0,908,May,5
7571,CA-2017-133830,"Friday, May 12, 2017","Thursday, October 12, 2017",0,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,32,90,96,270,3,0,174,May,5
3647,CA-2017-146528,"Tuesday, July 25, 2017","Thursday, July 27, 2017",1,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,37,289,37,289,1,0,252,Jul,7
3648,CA-2017-146528,"Tuesday, July 25, 2017","Thursday, July 27, 2017",0,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,23,346,92,1384,4,0,1292,Jul,7
1146,CA-2017-146969,"Friday, September 29, 2017","Friday, March 10, 2017",1,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",59,205,59,205,1,0,146,Sep,9
1142,CA-2017-146969,"Friday, September 29, 2017","Friday, March 10, 2017",1,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,12,188,24,376,2,0,352,Sep,9
1143,CA-2017-146969,"Friday, September 29, 2017","Friday, March 10, 2017",1,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,30,349,120,1396,4,0,1276,Sep,9
1144,CA-2017-146969,"Friday, September 29, 2017","Friday, March 10, 2017",0,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,36,227,36,227,1,0,191,Sep,9
2413,CA-2017-151295,"Monday, December 11, 2017","Thursday, November 16, 2017",0,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,57,95,114,190,2,0,76,Dec,12
4317,CA-2018-115945,"Monday, June 25, 2018","Sunday, January 7, 2018",1,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,18,60,54,180,3,0,126,Jun,6
4315,CA-2018-115945,"Monday, June 25, 2018","Sunday, January 7, 2018",0,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,92,189,184,378,2,0,194,Jun,6
9376,CA-2018-126347,"Friday, December 14, 2018","Wednesday, December 19, 2018",0,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,30,295,60,590,2,0,530,Dec,12
9954,CA-2018-141593,"Friday, December 14, 2018","Sunday, December 16, 2018",1,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,15,208,15,208,1,0,193,Dec,12
9058,CA-2018-149097,"Saturday, October 20, 2018","Wednesday, October 24, 2018",0,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25,116,175,812,7,0,637,Oct,10
8104,CA-2018-149846,"Tuesday, May 22, 2018","Saturday, May 26, 2018",1,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,49,112,343,784,7,0,441,May,5
8102,CA-2018-149846,"Tuesday, May 22, 2018","Saturday, May 26, 2018",0,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20,314,40,628,2,0,588,May,5
9565,CA-2018-161242,"Saturday, January 6, 2018","Monday, August 6, 2018",1,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",43,341,86,682,2,0,596,Jan,1
2637,CA-2018-162369,"Wednesday, August 15, 2018","Sunday, August 19, 2018",1,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,80,319,160,638,2,0,478,Aug,8
1504,CA-2019-100468,"Sunday, November 24, 2019","Saturday, January 12, 2019",0,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",21,66,42,132,2,0,90,Nov,11
9652,CA-2019-107104,"Tuesday, November 26, 2019","Saturday, November 30, 2019",1,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,92,324,184,648,2,0,464,Nov,11
9651,CA-2019-107104,"Tuesday, November 26, 2019","Saturday, November 30, 2019",0,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,100,178,900,1602,9,0,702,Nov,11
9653,CA-2019-107104,"Tuesday, November 26, 2019","Saturday, November 30, 2019",1,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",51,108,306,648,6,0,342,Nov,11
721,CA-2019-112942,"Wednesday, February 13, 2019","Monday, February 18, 2019",0,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,96,160,288,480,3,0,192,Feb,2
559,CA-2019-113243,"Sunday, October 6, 2019","Saturday, June 15, 2019",1,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,25,138,125,690,5,0,565,Oct,10
557,CA-2019-113243,"Sunday, October 6, 2019","Saturday, June 15, 2019",0,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,29,184,58,368,2,0,310,Oct,10
6617,CA-2019-123512,"Monday, June 17, 2019","Wednesday, June 19, 2019",1,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10000081,Office Supplies,Labels,Avery 496,100,65,600,390,6,0,-210,Jun,6
6618,CA-2019-123512,"Monday, June 17, 2019","Wednesday, June 19, 2019",0,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,39,75,156,300,4,0,144,Jun,6
3074,CA-2019-125206,"Friday, March 1, 2019","Wednesday, May 1, 2019",1,First Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,85,158,170,316,2,0,146,Mar,3
5000,CA-2019-129238,"Thursday, January 31, 2019","Tuesday, April 2, 2019",1,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,90,111,450,555,5,0,105,Jan,1
9610,CA-2019-130638,"Thursday, May 16, 2019","Sunday, May 19, 2019",1,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",64,172,256,688,4,0,432,May,5
9611,CA-2019-130638,"Thursday, May 16, 2019","Sunday, May 19, 2019",0,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,28,302,252,2718,9,0,2466,May,5
3985,CA-2019-135265,"Sunday, July 7, 2019","Saturday, September 7, 2019",1,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,59,180,59,180,1,0,121,Jul,7
5380,CA-2019-136021,"Wednesday, August 14, 2019","Sunday, August 18, 2019",0,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,51,102,153,306,3,0,153,Aug,8
7869,CA-2019-136994,"Monday, May 27, 2019","Wednesday, February 6, 2019",0,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37,217,74,434,2,0,360,May,5
3787,CA-2019-144218,"Thursday, October 31, 2019","Thursday, April 11, 2019",0,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",24,320,168,2240,7,0,2072,Oct,10
4179,CA-2019-148593,"Sunday, June 16, 2019","Tuesday, June 18, 2019",0,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",50,297,250,1485,5,0,1235,Jun,6
5426,CA-2019-153598,"Tuesday, March 12, 2019","Wednesday, June 12, 2019",1,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,56,60,280,300,5,0,20,Mar,3
5427,CA-2019-153598,"Tuesday, March 12, 2019","Wednesday, June 12, 2019",0,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,16,110,96,660,6,0,564,Mar,3
9710,CA-2019-161746,"Monday, October 21, 2019","Sunday, October 27, 2019",1,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,96,260,288,780,3,0,492,Oct,10
9708,CA-2019-161746,"Monday, October 21, 2019","Sunday, October 27, 2019",1,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,81,84,243,252,3,0,9,Oct,10
9709,CA-2019-161746,"Monday, October 21, 2019","Sunday, October 27, 2019",1,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19,243,38,486,2,0,448,Oct,10
161,CA-2019-162733,"Tuesday, November 5, 2019","Thursday, December 5, 2019",0,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,15,83,15,83,1,0,68,Nov,11
8100,CA-2019-169663,"Thursday, October 3, 2019","Wednesday, March 13, 2019",1,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,54,262,162,786,3,0,624,Oct,10
1230,CA-2020-100013,"Thursday, June 11, 2020","Wednesday, November 11, 2020",1,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,57,180,57,180,1,0,123,Jun,6
1231,CA-2020-100013,"Thursday, June 11, 2020","Wednesday, November 11, 2020",1,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,72,81,144,162,2,0,18,Jun,6
1229,CA-2020-100013,"Thursday, June 11, 2020","Wednesday, November 11, 2020",0,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",39,289,78,578,2,0,500,Jun,6
4950,CA-2020-107125,"Friday, November 27, 2020","Wednesday, February 12, 2020",0,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,70,129,210,387,3,0,177,Nov,11
5346,CA-2020-108539,"Saturday, March 21, 2020","Monday, March 23, 2020",1,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,41,298,164,1192,4,0,1028,Mar,3
2405,CA-2020-108574,"Friday, July 10, 2020","Tuesday, November 10, 2020",0,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,83,166,747,1494,9,0,747,Jul,7
420,CA-2020-110478,"Friday, April 3, 2020","Thursday, September 3, 2020",0,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,15,151,60,604,4,0,544,Apr,4
421,CA-2020-110478,"Friday, April 3, 2020","Thursday, September 3, 2020",1,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",78,154,78,154,1,0,76,Apr,4
3712,CA-2020-113670,"Thursday, October 15, 2020","Saturday, October 17, 2020",1,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,85,52,425,260,5,0,-165,Oct,10
9231,CA-2020-133718,"Thursday, July 23, 2020","Sunday, July 26, 2020",0,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),93,232,837,2088,9,0,1251,Jul,7
3963,CA-2020-134838,"Wednesday, February 19, 2020","Thursday, February 20, 2020",1,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,21,130,63,390,3,0,327,Feb,2
3964,CA-2020-134838,"Wednesday, February 19, 2020","Thursday, February 20, 2020",1,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,59,294,177,882,3,0,705,Feb,2
485,CA-2020-140963,"Tuesday, October 6, 2020","Saturday, June 13, 2020",0,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,10,302,20,604,2,0,584,Oct,10
7468,CA-2020-148985,"Wednesday, November 11, 2020","Sunday, November 15, 2020",1,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,57,208,228,832,4,0,604,Nov,11
5961,CA-2020-150602,"Wednesday, September 2, 2020","Friday, February 14, 2020",0,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",96,222,384,888,4,0,504,Sep,9
5145,CA-2020-161333,"Sunday, February 2, 2020","Thursday, July 2, 2020",1,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",93,189,186,378,2,0,192,Feb,2
5146,CA-2020-161333,"Sunday, February 2, 2020","Thursday, July 2, 2020",0,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",40,285,160,1140,4,0,980,Feb,2
5147,CA-2020-161333,"Sunday, February 2, 2020","Thursday, July 2, 2020",1,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,99,141,396,564,4,0,168,Feb,2
2510,CA-2020-163902,"Monday, February 3, 2020","Monday, August 3, 2020",0,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,19,323,114,1938,6,0,1824,Feb,2
5390,CA-2020-164707,"Tuesday, February 18, 2020","Friday, February 21, 2020",0,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,19,304,38,608,2,0,570,Feb,2
5389,CA-2020-164707,"Tuesday, February 18, 2020","Friday, February 21, 2020",0,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58,94,174,282,3,0,108,Feb,2
